"OBS","B_L","B_L_SA","C_N","C_N_SA","C_R","C_R_SA","CAD_LT","CPI_RU","CPI_RU_SA","D971014","E","E_SA","E_SAL","E_SAL_SA","EUR_LT","G_N","G_N_SA","G_R","G_R_SA","G_R_SA_0","G_R_SA_0M","G_R_SA_0S","I_ILG","I_L","I_N","I_N_SA","I_R","I_R_SA","L","L_SA","LT_EUR","M_DE","M_DE_SA","M_N","M_N_SA","M_NO","M_NO_SA","M_O","M_O_SA","M_R","M_R_SA","M_RU","M_RU_SA","MEA","MEA12","MEA12_SA","MEA13","MEA13_SA","MEA15","MEA15_SA","MEA16","MEA16_SA","MEA_SA","MEU15","MEU15_SA","MEU25","MEU25_SA","MEU27","MEU27_SA","P_C","P_C_SA","P_CPI","P_CPI_SA","P_DE_SA","P_G","P_G_SA","P_I","P_I_SA","P_M","P_M_DE","P_M_DE_SA","P_M_SA","P_MINO","P_MINO_SA","P_MIO","P_MIO_SA","P_OIL","P_OIL_SA","P_PPI","P_PPI_SA","P_SSKI","P_SSKI_SA","P_X","P_X_SA","P_XINO","P_XINO_SA","P_XIO","P_XIO_SA","P_Y","P_Y_SA","QM","QM_SA","RUB_LT","T","U","U_SA","USD_LT","W_B","W_B_SA","X_N","X_N_SA","X_NO","X_NO_SA","X_O","X_O_SA","X_R","X_R_SA","X_RU","X_RU_SA","Y_DU","Y_DU_SA","Y_INDEX_DE","Y_INDEX_DE_SA","Y_MISR","Y_MISR_SA","Y_N","Y_N_DE","Y_N_DE_SA","Y_N_RU","Y_N_RU_SA","Y_N_SA","Y_N_SA_SA","Y_R","Y_R_DE","Y_R_DE_SA","Y_R_SA"
"1997Q3",3743.0,3721.0025949035598,6405.8559999999998,6274.4695435947597,6558.0519999999997,6390.07358905403,2.8852666666666664,35.458199999999998,35.787503892931298,1.0,1570.7,1555.3881945553101,1026.1469999999999,1023.58753901819,4.4168512000000018,2303.547,2425.7205664315602,2685.1700000000001,2612.2412041194402,2612.2412041194402,2612.2412041194402,,15.213333333333333,14.663333333333334,2594.7860000000001,2367.5277069537001,2376.9180000000001,2161.1189646106,1827.9000000000001,1820.7868769178499,0.22640563485588999,128471.7,127139.82511566,6053.5119999999997,6115.1450861213398,3985.9934000000017,4099.9930601019796,841.55600000000004,884.92187928640396,5798.0550000000003,5846.1207609394296,24300.0,23609.243412706001,422832.5,431463.29999999999,442109.31457408803,433833.0,444559.53488297202,435629.40000000002,446318.20045196102,438695.79999999999,449471.94688281801,433731.62746684201,552621.40000000002,562958.30031396402,584938.40000000002,595912.84413374402,589027.59999999998,600180.68443242204,0.97679249874810392,0.98190880842791917,0.90295700000000001,0.90815176440692003,0.98967044044588315,0.85787752730739575,0.92859746741849813,1.0916598721537722,1.0955101249506141,1.0440590853312015,0.96499999999999997,0.96290342231375203,1.0460175792090001,1.1814752228741201,1.19463942985307,0.70189900000000005,0.69940861081614303,177.02000000000001,174.28797895515299,0.89404299999999992,0.89337697029936503,0.93230099999999994,0.92621833852269697,0.96480512527818707,0.97279501512639965,0.73017991112825897,0.74853947813451605,0.795292,0.78234310448349398,0.93720297827757593,0.96143534441071643,1461.5999999999999,1454.9002178754399,0.00068539999999999996,11.0,14.0707916187975,14.5566361695333,4.0,845.89999999999998,841.57814032204999,5451.5590000000002,5242.23426525586,2689.6877000000004,2615.6282098810202,572.45259999999996,554.13315480613096,5650.4250000000002,5388.8375081514096,25760.0,25330.228476620901,4034.8699999999999,4014.19472110069,94.659999999999997,93.4842345353686,4301.857,3571.3223082751401,10996.539000000001,482365.79999999999,477048.80010237702,634.15899999999999,594.25545644971498,10197.4445920452,10137.642321785899,11733.359,488090.59999999998,482027.93637794099,10606.4798338524
"1997Q4",4316.5,4282.2125438818503,6927.0209999999997,6550.53691356329,6999.866,6528.4707409774801,2.8109333333333333,35.691600000000001,35.724374471130503,1.0,1545.8665085669199,1550.62368141403,1015.893,1021.23511260115,4.4168512000000018,2342.5509999999999,2189.9815624642001,2342.2919999999999,2244.4197942631899,2244.4197942631899,2244.4197942631899,,11.969999999999999,12.596666666666666,2659.6439999999998,2383.3365809909401,2464.1300000000001,2204.2165293961102,1807.0432036039499,1810.95462254684,0.22640563485588999,130397.10000000001,128580.930752014,7381.4229999999998,6772.3011138202401,4842.6502000000019,4389.0767572711902,1033.3911000000001,944.43284724590899,6909.4409999999998,6438.4385994425702,26375.0,25086.728183064199,450613.79999999999,459721.09999999998,450597.52472358203,462151.5,452985.30568949197,463872.79999999999,454695.48446029302,467027.0,457694.18390222202,441789.299059182,582962.5,574519.18380239501,618467.80000000005,608317.98167623603,623048.40000000002,612618.23680521897,0.98959337221598243,1.0033799910363856,0.9161459999999999,0.92295817111082101,0.98874045742816852,1.0001105754534447,0.97574507588191139,1.0793440281153996,1.0812624572976519,1.0683097228849627,0.95799999999999996,0.96208765307778898,1.0518545776621331,1.2002583504087501,1.18776468604353,0.70317300000000005,0.69004385445206795,182.30000000000001,174.73790181505501,0.89482533333333336,0.88554574240542305,0.9410179999999998,0.94143509090352695,0.96526574865566495,0.97564557332908508,0.765730911382007,0.74118274471243295,0.79411100000000001,0.77335584099533505,0.99338394123762019,0.99255369261851234,1539.2,1531.73227232668,0.00067393333333333342,12.0,14.453262352341,14.4165697888883,4.0,915.70000000000005,898.82283569386095,5799.3059999999996,5754.1820169229504,2818.6916999999994,2702.6621847300898,721.13310000000001,733.97187129769895,6007.9889999999996,5897.8200426704198,28275.0,25814.4184451164,4378.6440000000002,4209.9559150769701,95.390000000000001,94.015361527211596,3727.0300000000002,3744.3835817921299,10964.513000000001,494525.29999999999,479302.45188061998,640.90899999999999,615.11516135762702,10693.414888326601,10680.1047228837,11037.538,491854.70000000001,484760.63488626998,10773.6387138067
"1998Q1",4529.3999999999996,4577.6727997119197,6329.4880000000003,6671.6325315010599,6160.8860000000004,6573.7350868269104,2.7949999999999999,36.824100000000001,36.258475309239302,1.0,1495.6744164822201,1506.08334571507,1012.009,1014.1275238994,4.4168512000000018,2413.6170000000002,2697.6023119903498,2417.337,2678.8807144795801,2678.8807144795801,2678.8807144795801,,13.453333333333333,13.209999999999999,1935.652,2521.5655892381201,1832.211,2399.3666360225102,1762.1111259622801,1761.1651499479001,0.22640563485588999,128915.10000000001,132526.00002731499,6032.9009999999998,6557.7006583083803,4191.7542999999987,4611.8561376010703,1010.4669,1019.49373182058,5759.0609999999997,6267.8340972732904,21870.0,24063.112887312898,451362.0,460368.90000000002,463295.342763316,462856.79999999999,465889.47661518701,464541.29999999999,467680.516409014,467827.70000000001,471069.68992410402,453414.04609668901,581055.80000000005,585344.02571153501,616843.5,622735.89326391695,621060.69999999995,627183.23269091605,1.0273665183871281,1.0148922101942206,0.93538633333333332,0.92828566684201297,0.98881561376004912,0.99846111650961378,1.006988589454386,1.0564569255396894,1.050929670931068,1.0475494182124483,0.95299999999999996,0.95384728668771201,1.0462466868995768,1.21087349057339,1.19849167008371,0.66305899999999995,0.66464510852084102,143.71666666666701,149.17504098712499,0.87391999999999992,0.87526708235169504,0.94782200000000005,0.95538934896736905,0.94357098821449481,0.94005557111111004,0.78068450038204995,0.77528755005997696,0.70281400000000005,0.71443378373780397,0.99638323603410084,0.995456934570775,1650.5,1668.6411614066899,0.65885000000000005,13.0,15.1203125361669,14.4623663780421,4.0,916.70000000000005,943.33317583404903,5136.4570000000003,5474.0318754498903,2603.7180999999996,2733.4068747113301,761.35390000000007,823.24863674247001,5443.6360000000004,5823.0939145223001,20773.0,22688.009163114199,4008.0039999999999,4363.1781610908301,92.689999999999998,94.855347025640697,3175.424,3786.8591340449998,9684.8600000000006,467989.79999999999,483631.39992117602,550.86599999999999,595.87186223761296,10840.7320380574,10884.9634793285,9720.0149999999994,477932.79999999999,489101.70226998097,10890.206960818199
"1998Q2",4978.7000000000007,4987.0571325685796,6551.0100000000002,6723.3881508987997,6388.4560000000001,6606.1849044590499,2.7507000000000001,37.366399999999999,37.565739112813702,1.0,1481.3,1480.65710276491,1011.731,1008.0247419947,4.4168512000000018,2813.6860000000001,2572.7656309468798,2619.8000000000002,2531.6189228141898,2531.6189228141898,2531.6189228141898,,11.513333333333334,12.366666666666667,2840.3519999999999,2786.2786521338398,2627.125,2590.02820404153,1713.8,1717.4013661654701,0.22640563485588999,133738.70000000001,133493.79558174699,6586.8289999999997,6566.4595991378501,4834.6413999999995,4754.4993654339796,830.53459999999995,851.58917187395002,6698.3739999999998,6572.7583519804202,22086.0,21836.5949787883,459811.5,468872.40000000002,464248.67625261698,471461.5,466701.15853681799,473265.90000000002,468452.50936354499,476914.70000000001,472111.24588911003,455523.97687329497,594790.19999999995,588901.90090244601,632575.30000000005,626173.92925066897,636967.69999999995,630457.467431759,1.0254449588445158,1.0177414420175614,0.94678400000000007,0.94271775756931997,0.99442676582151557,1.0740079395373692,1.0162531207844467,1.081163629442832,1.0757715486596158,0.98334745118740752,0.94599999999999995,0.94325845228554905,0.99904168805465488,1.1581879981119401,1.1694251361671599,0.57151300000000005,0.58504669642654095,137.77000000000001,141.444288288584,0.85206066666666669,0.85984256682704796,0.96856533333333328,0.96673357956107497,0.9283295090418896,0.91668542679842746,0.70675412742249599,0.71711520970029996,0.64187099999999997,0.65980472815943703,1.0305474507476449,1.0006264247354333,1767.7,1760.07022057583,0.64846666666666664,14.0,13.566343797409299,13.7878098705336,4.0,994.29999999999995,989.63302755294103,5461.3689999999997,5379.5304613332801,2624.6225000000013,2673.6641457175501,741.65069999999992,696.39305979728204,5883.0069999999996,5868.4585835749303,21880.0,22499.958628741599,4772.1390000000001,4592.4817859020104,94.189999999999998,94.562605091846805,3667.665,3749.09991984609,11237.817999999999,479991.0,484875.46768879797,602.45299999999997,622.85010667669599,11101.342208431901,11109.331261429699,10904.707,485667.20000000001,487592.937312214,11094.3924066038
"1998Q3",5340.2999999999993,5323.2146688908697,7216.2389999999996,7050.2572578439303,7078.5919999999996,6864.9629139642502,2.6122333333333332,43.413400000000003,43.8155721730732,1.0,1503.5351388275701,1487.6685981635201,1018.866,1014.22173934642,4.4168512000000018,2431.4380000000001,2597.6171481905599,2520.4259999999999,2491.1177878663798,2491.1177878663798,2491.1177878663798,,12.726666666666667,10.66,3144.085,2876.1412320035201,2959.8710000000001,2677.8839499819101,1716.68077257287,1709.58397279356,0.22640563485588999,135160.70000000001,133660.89302595801,6568.5309999999999,6626.3799988875999,4536.6495000000004,4656.7742084076799,716.57389999999998,752.25679193676604,6673.0839999999998,6727.1629924828103,17865.0,17362.2504866483,448387.59999999998,457325.79999999999,468363.94185906899,459803.79999999999,470917.58893930598,461667.20000000001,472737.945062668,465147.20000000001,476286.17282340099,459680.89572024002,582009.09999999998,591992.32989545097,619222.5,629860.00284149905,623233.09999999998,634014.17484626104,1.0194455338010724,1.0269913102520578,0.94255966666666668,0.94680253350641896,0.99846827802280791,0.96469327010592665,1.0427516357688553,1.0622371718226908,1.074035053693402,0.98433213188984281,0.93299999999999994,0.93080453253836504,0.98501849981815082,1.1497019663296799,1.16189625973829,0.52186999999999995,0.51751550352870601,136.23333333333301,132.32672766730201,0.83979399999999993,0.83903723215707704,0.98029633333333333,0.97371963278698903,0.88129223547065394,0.88872363088967166,0.73748411452186102,0.75671753646347595,0.58364199999999999,0.571487361345005,0.97214563342572236,1.0053982735170879,1846.2,1835.97103755938,0.39093333333333335,15.0,12.416148485536301,12.878638066860701,4.0,1029.8,1024.2376144026,5121.3389999999999,4934.2300935356398,2532.0390999999991,2469.7349305156999,693.36430000000007,675.25426085874199,5811.1700000000001,5552.0410643251898,22732.0,22268.1208069247,4840.3440000000001,4838.59040750032,96.290000000000006,95.144958262925499,4315.2719999999999,3660.9603516215798,12093.306,495099.0,489838.77765937801,675.45699999999999,632.26429665645196,11370.5134428565,11350.960896211,12439.808999999999,496495.29999999999,490590.22548955597,11309.461874327801
"1998Q4",5613.8000000000002,5572.31113163604,7388.2299999999996,7028.47274846442,7243.6040000000003,6843.6890642340204,2.5954666666666668,60.703200000000002,60.829856692931799,1.0,1497.4000000000001,1504.66339229448,984.50199999999995,988.32644288864901,4.4168512000000018,3229.194,3018.93599347085,2869.4589999999998,2753.9584598992401,2753.9584598992401,2753.9584598992401,,12.720000000000001,14.156666666666666,2803.0149999999999,2496.1198785926499,2603.2930000000001,2332.8484699739502,1718.3,1723.67075044745,0.22640563485588999,134968.60000000001,132911.27548695501,6246.3969999999999,5758.0096422930501,4594.6607999999978,4176.0244884062104,740.65390000000002,690.37034020953195,6270.067,5865.1168792009103,12651.0,12015.0370418276,467834.09999999998,477434.40000000002,468047.02445302799,480092.40000000002,470658.82484855701,481938.20000000001,472492.86701017502,485469.5,475811.38463523198,458724.45334050403,599431.40000000002,590502.90486391506,637686.5,627017.51335637097,641872.69999999995,630927.665372235,1.019966027960667,1.0270005960960591,0.94304133333333329,0.94865812887372003,1.0041456059190772,1.1253668374421799,1.0962169682041263,1.0767189862992754,1.0699880042446661,0.99622492072253777,0.91200000000000003,0.91585468772839196,0.98173826044495593,1.20037164166064,1.18893265572632,0.49621300000000002,0.48588916823148798,126.81333333333301,123.00052910307301,0.82688233333333327,0.81915961074783905,0.98256300000000008,0.98228195204611302,0.88161192931726851,0.88295275034847198,0.74415042012346899,0.72206792145217902,0.52215599999999995,0.51055624022571999,1.0185354774069826,1.0093751753116398,2017.7,2029.0191456574501,0.21760000000000002,16.0,12.8557295000873,12.777302011737101,4.0,1060.5999999999999,1042.60399427128,4596.5280000000002,4553.3763929654697,2429.1303999999991,2357.2855083714799,554.74330000000009,565.028355092688,5213.777,5156.9876090973203,21431.0,19694.698359590198,5077.7780000000002,4889.2791960208497,96.739999999999995,95.435709745635606,3466.9760000000001,3463.8049512993398,11682.606,509105.29999999999,494120.25571660697,800.84699999999998,772.03464737872298,11371.8084548857,11344.029372896999,11470.004000000001,498815.59999999998,492080.28477538098,11266.1859861718
"1999Q1",5816.4000000000005,5858.9684146812497,6389.326,6745.8430081206798,6263.7370000000001,6673.1249863162402,2.6484333333333336,74.609200000000001,73.376969570200401,1.0,1488.6249408768099,1500.2229068868801,1029.008,1035.42384656592,4.4315999999999995,2321.71,2555.6667461850102,2396.0900000000001,2599.6288965554099,2599.6288965554099,2599.6288965554099,,13.366666666666667,14.013333333333335,1812.923,2370.1065998532799,1746.7809999999999,2270.1066275827802,1729.6876926775001,1728.4668469232199,0.22565213466919398,130470.0,134342.640303828,4617.5280000000002,5043.2079878287404,3531.8419000000013,3906.5783389178,559.61279999999999,568.11964392453501,4919.5429999999997,5367.1930941268802,11797.0,13045.9627472087,458479.70000000001,468337.59999999998,471504.24034835398,470735.20000000001,474005.86847872601,472404.70000000001,475786.56064758199,475230.09999999998,478717.48555783601,460736.76610827498,589622.09999999998,594847.36585889198,623598.59999999998,630463.96307765099,627127.69999999995,634251.73111793504,1.0200501713274359,1.0108971466821846,0.95247666666666664,0.94692785727593298,1.0073398154949971,0.96895776035123882,0.98308906689387432,1.0378650786790102,1.0440507820449738,0.93860913503551058,0.90900000000000003,0.91023435336321701,0.93963602564389481,1.1280299831198599,1.11735301391069,0.48339700000000002,0.48856941952128802,123.76000000000001,129.05119741817401,0.80822133333333324,0.81077202048207697,0.98027199999999992,0.99021306532696496,0.86574600226241361,0.86665023056403079,0.68795583594016296,0.68135703547440096,0.50888800000000001,0.52168950988569296,0.98121687487633558,0.98452195209825932,2268.8000000000002,2276.88436657904,0.16879999999999998,17.0,13.936779039431,13.2423917877018,4.0,1018.1,1046.9664781788799,3933.7939999999999,4199.8282435300698,2202.0405999999989,2284.2236523296501,369.56849999999997,398.99698690746902,4543.8199999999997,4846.0475696138101,17047.0,18610.891674731502,4378.6599999999999,4739.41479940923,93.540000000000006,95.574182504140296,2740.5650000000001,3261.5970153028502,9744.5580000000009,481420.0,496428.59840132901,901.34699999999998,972.10380159169199,10862.955810093399,10897.6274907035,9931.0949999999993,482315.59999999998,492811.45326057501,11033.736512367001
"1999Q2",6235.3000000000002,6249.34336755192,7154.3720000000003,7294.9638088818001,7033.1819999999998,7195.5992529935402,2.7142999999999997,81.019999999999996,81.436040259302999,1.0,1487.5999999999999,1483.46871928563,1036.367,1032.1075735514801,4.1930666666666667,2804.5129999999999,2575.4344043084002,2508.5120000000002,2434.9693787544102,2434.9693787544102,2434.9693787544102,,13.356666666666667,12.76,2790.0619999999999,2742.1113727746902,2715.3299999999999,2701.8612591647802,1715.7,1718.06325369866,0.23848893411345715,141480.0,141294.83648555601,5598.21,5539.9855507122402,4138.1455999999989,4044.8353989553402,791.96590000000003,793.26118302702105,6073.991,5931.0598789693704,13353.0,13187.058762496399,485295.09999999998,495959.79999999999,491098.31773353397,498929.40000000002,493933.97240558302,500898.59999999998,495844.16072620498,504057.70000000001,499098.51779392699,480886.46284597297,625613.59999999998,619574.91733397904,663492.59999999998,656942.68094965303,667708.0,661048.13802042999,1.0172311764433226,1.013809073072951,0.95111900000000005,0.94784114957041699,1.0096615660995836,1.1179986382365321,1.0576865675517628,1.0275222532804484,1.0148971800359403,0.92166912990157546,0.92400000000000004,0.92096046412778498,0.93406333164097366,1.07602254475971,1.0854171208269701,0.58444200000000002,0.59717157823195899,159.28999999999999,162.47257210798699,0.82836500000000002,0.83322953562940005,0.99680333333333337,0.99415380286468302,0.87947234003155328,0.87430260884534039,0.67924190085384695,0.68853915914275399,0.56800899999999999,0.577448620269982,1.0346241502239226,1.0028020048767528,2739.5999999999999,2724.3469368503302,0.16333333333333333,18.0,13.2948650696509,13.620751268070601,4.0,1063.5,1057.82704744997,4255.5889999999999,4188.0843995546702,2202.7405000000012,2235.7742714607598,579.7906999999999,542.91883504269094,4838.7979999999998,4790.2000487974301,19371.0,19844.2220323033,4989.2730000000001,4787.63608627754,95.709999999999994,96.064310059654005,3512.0100000000002,3524.4911986151401,11364.232,494870.0,500123.544715008,1101.5,1138.7710899449401,11128.092864705801,11117.9483695747,10983.923000000001,493504.70000000001,495337.80576300598,11096.999019336299
"1999Q3",6417.8999999999996,6418.1697742649403,7464.0529999999999,7281.3194460314298,7286.2020000000002,7070.2894140999197,2.690466666666667,86.044200000000004,86.796849025459395,1.0,1475.3963948692301,1458.5488714319899,1023.1369999999999,1016.17049849204,4.2219999999999995,2111.5590000000002,2282.3487865145698,2276.0909999999999,2284.4363900083099,2284.4363900083099,2284.4363900083099,,12.863333333333332,13.089999999999998,2607.9699999999998,2384.4273300142099,2569.0410000000002,2324.6644116746302,1716.9555511220999,1709.0378335328001,0.23685457129322599,147890.0,146204.620273181,5355.1040000000003,5395.4229702826397,3790.6735999999987,3887.0038728905602,775.91700000000003,813.16300187973002,5507.616,5553.4834375639002,13253.0,12851.249202285901,490395.0,501344.90000000002,513051.62560033001,503850.09999999998,515622.94923256902,505841.20000000001,517564.59070800198,508862.40000000002,520610.17064362299,502295.77672665898,639931.30000000005,650192.44363299699,677978.90000000002,688842.84400924505,682290.5,693274.42917820404,1.0244092875821997,1.0298474389903565,0.94660633333333333,0.94998447668283903,1.0067172307840917,0.92771290778795767,0.99908616256382943,1.0151531252323336,1.0257081917026156,0.97230889008965049,0.93299999999999994,0.93086686895132498,0.97153850028395949,1.052624998864,1.06264849913837,0.74932200000000004,0.73951041483997704,208.44333333333299,200.344410184477,0.87590166666666658,0.87488007311848903,0.9992793333333333,0.99205790779996905,0.9065170201769408,0.91201679994854057,0.65648999196914903,0.67386524647122903,0.75272700000000003,0.73513174354215205,0.96448860318551233,1.0018893395295123,2982.1999999999998,2963.9063332195901,0.16193333333333335,19.0,14.0690395913284,14.6480446032808,4.0,1076.5999999999999,1070.6887938269699,4472.6189999999997,4314.0663173905996,2370.4096000000004,2317.0107056320999,476.7706,466.53435145330201,4933.8500000000004,4730.24873843773,21502.0,20953.440584524498,4648.4610000000002,4684.1947093486096,98.319999999999993,97.235103024907801,3738.6999999999998,3254.7435428672802,11479.352999999999,510190.0,504734.02718551998,1373.0699999999999,1282.0420682551801,10945.7316928568,10963.767055476599,11902.01,506962.5,501366.23448115902,10925.090487535201
"1999Q4",6310.7999999999993,6255.3813753308596,7441.2529999999997,7128.8836146756803,7383.5730000000003,7051.74722483818,2.7312333333333334,89.517300000000006,89.851329066327807,1.0,1425.5,1436.07445390677,982.71100000000001,985.95536440935598,4.091733333333333,2493.7159999999999,2314.1044610433401,2386.4920000000002,2276.8972545584902,2276.8972545584902,2276.8972545584902,,13.31,14.163333333333334,2403.2840000000001,2134.3013447204698,2395.598,2132.0199719362799,1695.3,1703.2039502227699,0.2443952033368092,154210.0,151558.34266254699,5814.3010000000004,5381.0995897765197,4200.2426000000014,3825.3708348877999,719.27740000000006,679.87413739567,5762.1440000000002,5400.60662399996,14484.0,13720.6051701823,536425.40000000002,548424.5,537725.51208125101,551273.69999999995,540524.68028258195,553454.30000000005,542691.27638526401,557032.30000000005,545970.87323049305,526052.65017340099,694537.40000000002,683797.24001661094,737498.30000000005,724717.77931458096,742532.09999999998,729423.21586835198,1.0078119360369295,1.0109386209372062,0.94498166666666672,0.94946079341077905,1.0036391207952131,1.0449295451231346,1.016341188171912,1.0032083847122932,1.0010700522575864,1.0090516654911783,0.94599999999999995,0.94996398558387696,0.99638799201986827,1.0471134936845301,1.0380996320133,0.89788900000000005,0.87701964727037196,239.24000000000001,235.71465236149001,0.93721066666666675,0.93116853211755402,0.98759533333333327,0.98638822446866103,0.98521084031030437,0.97705021609701781,0.73133637343590197,0.71152953660413698,0.91414600000000001,0.89956125397100695,1.0013270255781874,0.98690680170590594,3030.0,3069.3721216085901,0.14983333333333335,20.0,15.914587388662801,15.739794965760399,4.0,1078.9000000000001,1062.5120290252501,4310.9920000000002,4258.2490457489303,2516.5723000000007,2462.0076912719301,296.76299999999998,301.78066143301999,4375.7049999999999,4358.2704098456497,26698.0,24780.428875288799,4814.3990000000003,4641.1578196527198,100.0,98.702375516544606,3291.5970000000002,3244.1761904556402,11078.522999999999,525520.0,510822.46254684101,1447.3199999999999,1401.0690432822901,10772.055196499699,10738.258891785699,11063.841,515676.59999999998,508970.25829573203,10914.96702412
"2000Q1",6076.1000000000004,6100.3653644324504,6777.4179999999997,7158.2537759955303,6792.6130000000003,7212.3964531747897,2.7624999999999997,93.566900000000004,92.131559297888998,1.0,1411.9902301905399,1425.1491372125399,901.101,908.91641405912196,3.8618666666666663,2497.8989999999999,2736.56518687989,2573.1500000000001,2752.3957808335599,2752.3957808335599,2752.3957808335599,,13.746666666666664,14.613333333333335,1650.4480000000001,2164.9228408771301,1688.1189999999999,2192.5166821053299,1694.14788743851,1693.39199365847,0.25894213506421765,155470.0,160341.22567203399,5370.9870000000001,5882.6785743747896,3482.5783999999976,3869.09443954172,1286.4583,1315.4645900320099,5375.7489999999998,5864.7276961000898,13181.0,14668.375074116,556465.19999999995,568930.30000000005,573100.97321981203,571773.5,576070.54651374905,573874.30000000005,578307.66378284805,577445.59999999998,582023.30153951596,559503.41019876895,717532.0,724864.38374162,760776.09999999998,770287.66110586701,765699.19999999995,775582.04975261795,0.99776301108277465,0.99249310856235218,0.96040099999999995,0.95585618876274103,1.0027739016725064,0.97075529992421727,0.99424843110721683,0.97768463005273931,0.98741453533584822,0.99911416995101521,0.97099999999999997,0.97252438895229598,1.0030608204173974,1.03329636907018,1.0250818198088301,0.972881,0.99479552588021702,263.06999999999999,274.86619908329698,0.98613333333333342,0.99027585677260699,0.9750009999999999,0.98661129176039997,0.98685514740256397,0.99566709963955302,0.71984410319688197,0.71330467782779905,0.95432700000000004,0.98633084237045399,0.99051414738534205,0.99648256531724777,3322.8000000000002,3314.94101321676,0.13976666666666668,21.0,16.654842197665801,15.749025926395101,4.0,1028.5,1055.7086626437599,4861.5829999999996,5204.9075434247097,2622.3138000000017,2713.8396239163399,864.46130000000005,931.67141160499602,4926.3389999999999,5227.5580315036696,25711.0,28056.1343363247,4257.7030000000004,4573.1766446530301,97.680000000000007,99.748213319542799,2941.3899999999999,3497.2851073660099,10398.785,500930.0,515767.01811982301,1527.4200000000001,1646.5317169331499,11490.180072630599,11512.3107046318,10498.370999999999,503662.5,514340.28873267001,11530.7386928265
"2000Q2",6199.2999999999993,6229.1193206008202,7319.1350000000002,7407.1471795466896,7320.3540000000003,7419.5003403764704,2.6941666666666664,97.067499999999995,97.304624663735098,1.0,1419.4000000000001,1411.0075535006299,904.48900000000003,900.64841054801502,3.7342666666666666,2697.7860000000001,2485.5116910546699,2578.9499999999998,2524.24462677988,2524.24462677988,2524.24462677988,,12.630000000000001,12.1,2119.5999999999999,2086.4652126958299,2093.1410000000001,2093.1599996047598,1687.0999999999999,1686.66361396918,0.26779019530831577,163730.0,163627.13748134501,5695.1899999999996,5601.9056844159604,4035.7239,3924.57051110667,1031.6229000000001,1015.25865855036,5804.9989999999998,5658.8290016419796,14345.0,14189.2689483839,581698.40000000002,594640.69999999995,588915.902036782,597709.0,591841.99732237903,600209.5,594270.88438525901,604041.80000000005,598303.77338948799,576614.55200114695,754579.80000000005,747275.48490323196,802257.09999999998,794291.486211607,807808.80000000005,799697.37852821394,0.99983347799846833,0.998335041409385,0.9590236666666665,0.95608260078682605,0.99939497331806115,1.046079218286512,0.98465563308948356,1.0126408111063707,0.99680158855023315,0.98108371767161373,0.99099999999999999,0.98742218637867496,0.98994079566470339,1.00613068512252,1.01362322273383,0.94243900000000003,0.95861341023956503,264.93000000000001,266.76142999605798,0.98967966666666674,0.99115907946772897,1.001007,0.99837364395959005,0.98469281987946078,0.98355895051976738,0.67073526476683498,0.67598829652088699,0.96852199999999999,0.97193879039919995,1.0284508385115367,0.99821613854499336,3569.5,3556.1703890886702,0.14136666666666667,22.0,15.867464880564301,16.346455374778898,4.0,1065.5,1059.97956055336,4940.0029999999997,4859.7458770963804,2632.9630999999995,2651.8271004171402,638.62469999999996,597.90389984722697,5016.7960000000003,4940.9807866912497,27779.0,28256.061050765002,4693.1419999999998,4498.8367626015197,99.849999999999994,100.15634174425099,3596.1579999999999,3575.3829917523699,11567.797,510690.0,516125.06002049602,1696.6500000000001,1754.22872787492,11306.8402785618,11288.154101017,11247.788,514851.59999999998,516437.51849874202,11327.046159605001
